Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Had16,The Off-Switch Game,"Dylan Hadfield-Menell, A. Dragan, P. Abbeel, and Stuart J. Russell",2016,2016-11-24,ArXiv,abs/1611.08219,,"It is clear that one of the primary tools we can use to mitigate the potential risk from a misbehaving AI system is the ability to turn the system off. As the capabilities of AI systems improve, it is important to ensure that such systems do not adopt subgoals that prevent a human from switching them off. This is a challenge because many formulations of rational agents create strong incentives for self-preservation. This is not caused by a built-in instinct, but because a rational agent will maximize expected utility and cannot achieve whatever objective it has been given if it is dead. Our goal is to study the incentives an agent has to allow itself to be switched off. We analyze a simple game between a human H and a robot R, where H can press R's off switch but R can disable the off switch. A traditional agent takes its reward function for granted: we show that such agents have an incentive to disable the off switch, except in the special case where H is perfectly rational. Our key insight is that for R to want to preserve its off switch, it needs to be uncertain about the utility associated with the outcome, and to treat H's actions as important observations about that utility. (R also has no incentive to switch itself off in this setting.) We conclude that giving machines an appropriate level of uncertainty about their objectives leads to safer designs, and we argue that this setting is a useful generalization of the classical AI paradigm of rational agents.",191,20,10.24963/ijcai.2017/32,https://doi.org/10.24963/ijcai.2017/32,1.0500
Eve21b,Reward tampering problems and solutions in reinforcement learning: a causal influence diagram perspective,"Tom Everitt, Marcus Hutter, Ramana Kumar, and Victoria Krakovna",2021,2021-05-19,Synthese,198,6435 - 6467,,14,2.8,10.1007/s11229-021-03141-4,https://doi.org/10.1007/s11229-021-03141-4,0.9800
Car24c,AI Alignment with Changing and Influenceable Reward Functions,"Micah Carroll, Davis Foote, Anand Siththaranjan, Stuart J. Russell, and Anca Dragan",2024,2024-05-28,ArXiv,abs/2405.17713,,"Existing AI alignment approaches assume that preferences are static, which is unrealistic: our preferences change, and may even be influenced by our interactions with AI systems themselves. To clarify the consequences of incorrectly assuming static preferences, we introduce Dynamic Reward Markov Decision Processes (DR-MDPs), which explicitly model preference changes and the AI's influence on them. We show that despite its convenience, the static-preference assumption may undermine the soundness of existing alignment techniques, leading them to implicitly reward AI systems for influencing user preferences in ways users may not truly want. We then explore potential solutions. First, we offer a unifying perspective on how an agent's optimization horizon may partially help reduce undesirable AI influence. Then, we formalize different notions of AI alignment that account for preference change from the outset. Comparing the strengths and limitations of 8 such notions of alignment, we find that they all either err towards causing undesirable AI influence, or are overly risk-averse, suggesting that a straightforward solution to the problems of changing preferences may not exist. As there is no avoiding grappling with changing preferences in real-world settings, this makes it all the more important to handle these issues with care, balancing risks and capabilities. We hope our work can provide conceptual clarity and constitute a first step towards AI alignment practices which explicitly account for (and contend with) the changing and influenceable nature of human preferences.",45,23,10.48550/arXiv.2405.17713,https://doi.org/10.48550/arXiv.2405.17713,0.9300
Ors16,Safely Interruptible Agents,Laurent Orseau and S. Armstrong,2016,2016-06-25,Conference on Uncertainty in Artificial Intelligence,,557-566,"Reinforcement learning agents interacting with a complex environment like the real world are unlikely to behave optimally all the time. If such an agent is operating in real-time under human supervision, now and then it may be necessary for a human operator to press the big red button to prevent the agent from continuing a harmful sequence of actions—harmful either for the agent or for the environment—and lead the agent into a safer situation. However, if the learning agent expects to receive rewards from this sequence, it may learn in the long run to avoid such interruptions, for example by disabling the red button— which is an undesirable outcome. This paper explores a way to make sure a learning agent will not learn to prevent (or seek!) being interrupted by the environment or a human operator. We provide a formal definition of safe interruptibility and exploit the off-policy learning property to prove that either some agents are already safely interruptible, like Q-learning, or can easily be made so, like Sarsa. We show that even ideal, uncomputable reinforcement learning agents for (deterministic) general computable environments can be made safely interruptible.",140,14,,https://www.semanticscholar.org/paper/ac70bb2458f01a9e47fc1afe0dd478fb2feb8f50,0.9100
Tur19d,Conservative Agency via Attainable Utility Preservation,"A. Turner, Dylan Hadfield-Menell, and Prasad Tadepalli",2019,2019-02-26,"Proceedings of the AAAI/ACM Conference on AI, Ethics, and Society",,,"Reward functions are easy to misspecify; although designers can make corrections after observing mistakes, an agent pursuing a misspecified reward function can irreversibly change the state of its environment. If that change precludes optimization of the correctly specified reward function, then correction is futile. For example, a robotic factory assistant could break expensive equipment due to a reward misspecification; even if the designers immediately correct the reward function, the damage is done. To mitigate this risk, we introduce an approach that balances optimization of the primary reward function with preservation of the ability to optimize auxiliary reward functions. Surprisingly, even when the auxiliary reward functions are randomly generated and therefore uninformative about the correctly specified reward function, this approach induces conservative, effective behavior.",55,7.6,10.1145/3375627.3375851,https://doi.org/10.1145/3375627.3375851,0.8800
Zhu21e,Consequences of Misaligned AI,Simon Zhuang and Dylan Hadfield-Menell,2021,2021-02-07,ArXiv,abs/2102.03896,,AI systems often rely on two key components: a specified goal or reward function and an optimization algorithm to compute the optimal behavior for that goal. This approach is intended to provide value for a principal: the user on whose behalf the agent acts. The objectives given to these agents often refer to a partial specification of the principal's goals. We consider the cost of this incompleteness by analyzing a model of a principal and an agent in a resource constrained world where the $L$ attributes of the state correspond to different sources of utility for the principal. We assume that the reward function given to the agent only has support on $J<L$ attributes. The contributions of our paper are as follows: 1) we propose a novel model of an incomplete principal-agent problem from artificial intelligence; 2) we provide necessary and sufficient conditions under which indefinitely optimizing for any incomplete proxy objective leads to arbitrarily low overall utility; and 3) we show how modifying the setup to allow reward functions that reference the full state or allowing the principal to update the proxy objective over time can lead to higher utility solutions. The results in this paper argue that we should view the design of reward functions as an interactive and dynamic process and identifies a theoretical scenario where some degree of interactivity is desirable.,102,19,,https://www.semanticscholar.org/paper/ad962c10e83c4b0c4857a5813b5ce6726b911837,0.8600
Soa15,Corrigibility,"Nate Soares, Benja Fallenstein, S. Armstrong, and Eliezer Yudkowsky",2015,,AI and Ethics,,,"As artiﬁcially intelligent systems grow in intelligence and capability, some of their available options may allow them to resist intervention by their programmers. We call an AI sys-tem “corrigible” if it cooperates with what its creators regard as a corrective intervention, despite default incentives for rational agents to resist attempts to shut them down or modify their preferences. We introduce the notion of corrigibility and analyze utility functions that attempt to make an agent shut down safely if a shutdown button is pressed, while avoiding incentives to prevent the button from being pressed or cause the button to be pressed, and while ensuring propagation of the shutdown behavior as it creates new subsystems or self-modiﬁes. While some proposals are interesting, none have yet been demonstrated to satisfy all of our intuitive desider-ata, leaving this simple problem in corrigibility wide-open.",164,14,,https://www.semanticscholar.org/paper/5be2ab6ca8675c9b5aa765cc6803f3b056eed233,0.8400
Ues20,Avoiding Tampering Incentives in Deep RL via Decoupled Approval,Jonathan Uesato et al.,2020,2020-11-17,ArXiv,abs/2011.08827,,"How can we design agents that pursue a given objective when all feedback mechanisms are influenceable by the agent? Standard RL algorithms assume a secure reward function, and can thus perform poorly in settings where agents can tamper with the reward-generating mechanism. We present a principled solution to the problem of learning from influenceable feedback, which combines approval with a decoupled feedback collection procedure. For a natural class of corruption functions, decoupled approval algorithms have aligned incentives both at convergence and for their local updates. Empirically, they also scale to complex 3D environments where tampering is possible.",18,3.3,,https://www.semanticscholar.org/paper/1f8763f2d33fc65e7236b82fe96258c99256b5e8,0.8200
Tho24b,The shutdown problem: an AI engineering puzzle for decision theorists,Elliott Thornley,2024,2024-03-07,Philosophical Studies,182,1653 - 1680,"I explain and motivate the shutdown problem: the problem of designing artificial agents that (1) shut down when a shutdown button is pressed, (2) don’t try to prevent or cause the pressing of the shutdown button, and (3) otherwise pursue goals competently. I prove three theorems that make the difficulty precise. These theorems suggest that agents satisfying some innocuous-seeming conditions will often try to prevent or cause the pressing of the shutdown button, even in cases where it’s costly to do so. I end by noting that these theorems can guide our search for solutions to the problem.",22,10.0,10.1007/s11098-024-02153-3,https://doi.org/10.1007/s11098-024-02153-3,0.7900
Car17,Incorrigibility in the CIRL Framework,Ryan Carey,2017,2017-09-19,"Proceedings of the 2018 AAAI/ACM Conference on AI, Ethics, and Society",,,"A value learning system has incentives to follow shutdown instructions, assuming the shutdown instruction provides information (in the technical sense) about which actions lead to valuable outcomes. However, this assumption is not robust to model mis-specification (e.g., in the case of programmer errors). We demonstrate this by presenting some Supervised POMDP scenarios in which errors in the parameterized reward function remove the incentive to follow shutdown commands. These difficulties parallel those discussed by Soares et al. 2015 in their paper on corrigibility. We argue that it is important to consider systems that follow shutdown commands under some weaker set of assumptions (e.g., that one small verified module is correctly implemented; as opposed to an entire prior probability distribution and/or parameterized reward function). We discuss some difficulties with simple ways to attempt to attain these sorts of guarantees in a value learning framework.",27,3.1,10.1145/3278721.3278750,https://doi.org/10.1145/3278721.3278750,0.7400
Mar26c,Consequentialist Objectives and Catastrophe,"Henrik Marklund, Alex Infanger, and Benjamin Van Roy",2026,2026-03-16,,,,"Because human preferences are too complex to codify, AIs operate with misspecified objectives. Optimizing such objectives often produces undesirable outcomes; this phenomenon is known as reward hacking. Such outcomes are not necessarily catastrophic. Indeed, most examples of reward hacking in previous literature are benign. And typically, objectives can be modified to resolve the issue. We study the prospect of catastrophic outcomes induced by AIs operating in complex environments. We argue that, when capabilities are sufficiently advanced, pursuing a fixed consequentialist objective tends to result in catastrophic outcomes. We formalize this by establishing conditions that provably lead to such outcomes. Under these conditions, simple or random behavior is safe. Catastrophic risk arises due to extraordinary competence rather than incompetence. With a fixed consequentialist objective, avoiding catastrophe requires constraining AI capabilities. In fact, constraining capabilities the right amount not only averts catastrophe but yields valuable outcomes. Our results apply to any objective produced by modern industrial AI development pipelines.",0,,,https://www.semanticscholar.org/paper/ca9a388d50811b442182d717b41c3eedbabf5c98,0.7300
Hol19c,Corrigibility with Utility Preservation,K. Holtman,2019,2019-08-05,ArXiv,abs/1908.01695,,"Corrigibility is a safety property for artificially intelligent agents. A corrigible agent will not resist attempts by authorized parties to alter the goals and constraints that were encoded in the agent when it was first started. This paper shows how to construct a safety layer that adds corrigibility to arbitrarily advanced utility maximizing agents, including possible future agents with Artificial General Intelligence (AGI). The layer counter-acts the emergent incentive of advanced agents to resist such alteration. A detailed model for agents which can reason about preserving their utility function is developed, and used to prove that the corrigibility layer works as intended in a large set of non-hostile universes. The corrigible agents have an emergent incentive to protect key elements of their corrigibility layer. However, hostile universes may contain forces strong enough to break safety features. Some open problems related to graceful degradation when an agent is successfully attacked are identified. The results in this paper were obtained by concurrently developing an AGI agent simulator, an agent model, and proofs. The simulator is available under an open source license. The paper contains simulation results which illustrate the safety related properties of corrigible AGI agents in detail.",11,1.6,,https://www.semanticscholar.org/paper/678038c9d2229895bac6d676df788f7e005c4d34,0.6900
Arm17,'Indifference' methods for managing agent rewards,S. Armstrong,2017,2017-12-18,ArXiv,abs/1712.06365,,"Indifference is a class of methods that are used to control a reward based agent, by, for example, safely changing their reward or policy, or making the agent behave as if a certain outcome could never happen. These methods of control work even if the implications of the agent's reward are otherwise not fully understood. Though they all come out of similar ideas, indifference techniques can be classified as way of achieving one or more of three distinct goals: rewards dependent on certain events (with no motivation for the agent to manipulate the probability of those events), effective disbelief that an event will ever occur, and seamless transition from one behaviour to another. There are five basic methods to achieve these three goals. This paper classifies and analyses these methods on POMDPs (though the methods are highly portable to other agent designs), and establishes their uses, strengths, and limitations. It aims to make the tools of indifference generally accessible and usable to agent designers.",21,2.5,,https://www.semanticscholar.org/paper/56ecec19926d70bc6616315a1bea738407486835,0.6600
Arm18b,J un 2 01 8 ‘ Indifference ’ methods for managing agent rewards,S. Armstrong and Xavier O’Rourke,2018,,,,,"‘Indifference’ refers to a class of methods used to control reward based agents. Indifference techniques aim to achieve one or more of three distinct goals: rewards dependent on certain events (without the agent being motivated to manipulate the probability of those events), effective disbelief (where agents behave as if particular events could never happen), and seamless transition from one reward function to another (with the agent acting as if this change is unanticipated). This paper presents several methods for achieving these goals in the POMDP setting, establishing their uses, strengths, and requirements. These methods of control work even when the implications of the agent’s reward are otherwise not fully understood.",0,,,https://www.semanticscholar.org/paper/894d59a88637411ee26cbfe729b592ad7c34a33f,0.6300
Hib15,Self-Modeling Agents and Reward Generator Corruption,B. Hibbard,2015,,AI and Ethics,,,"Hutter's universal artificial intelligence (AI) showed how to define future AI systems by mathematical equations. Here we adapt those equations to define a self-modeling framework, where AI systems learn models of their own calculations of future values. Hutter discussed the possibility that AI agents may maximize rewards by corrupting the source of rewards in the environment. Here we propose a way to avoid such corruption in the selfmodeling framework. This paper fits in the context of my book Ethical Artificial Intelligence. A draft of the book is available at: arxiv.org/abs/1411.1373.",5,0.4,,https://www.semanticscholar.org/paper/eb22d665fe90e671bc5f45133b6ce0074ce8eb9d,0.6200
Gar24e,Agents Need Not Know Their Purpose,Paulo Garcia,2024,2024-02-15,ArXiv,abs/2402.09734,,"Ensuring artificial intelligence behaves in such a way that is aligned with human values is commonly referred to as the alignment challenge. Prior work has shown that rational agents, behaving in such a way that maximizes a utility function, will inevitably behave in such a way that is not aligned with human values, especially as their level of intelligence goes up. Prior work has also shown that there is no""one true utility function""; solutions must include a more holistic approach to alignment. This paper describes oblivious agents: agents that are architected in such a way that their effective utility function is an aggregation of a known and hidden sub-functions. The hidden component, to be maximized, is internally implemented as a black box, preventing the agent from examining it. The known component, to be minimized, is knowledge of the hidden sub-function. Architectural constraints further influence how agent actions can evolve its internal environment model. We show that an oblivious agent, behaving rationally, constructs an internal approximation of designers' intentions (i.e., infers alignment), and, as a consequence of its architecture and effective utility function, behaves in such a way that maximizes alignment; i.e., maximizing the approximated intention function. We show that, paradoxically, it does this for whatever utility function is used as the hidden component and, in contrast with extant techniques, chances of alignment actually improve as agent intelligence grows.",0,,10.48550/arXiv.2402.09734,https://doi.org/10.48550/arXiv.2402.09734,0.6100
Hib14,Ethical Artificial Intelligence,B. Hibbard,2014,2014-11-05,ArXiv,abs/1411.1373,,"This book-length article combines several peer reviewed papers and new material to analyze the issues of ethical artificial intelligence (AI). The behavior of future AI systems can be described by mathematical equations, which are adapted to analyze possible unintended AI behaviors and ways that AI designs can avoid them. This article makes the case for utility-maximizing agents and for avoiding infinite sets in agent definitions. It shows how to avoid agent self-delusion using model-based utility functions and how to avoid agents that corrupt their reward generators (sometimes called ""perverse instantiation"") using utility functions that evaluate outcomes at one point in time from the perspective of humans at a different point in time. It argues that agents can avoid unintended instrumental actions (sometimes called ""basic AI drives"" or ""instrumental goals"") by accurately learning human values. This article defines a self-modeling agent framework and shows how it can avoid problems of resource limits, being predicted by other agents, and inconsistency between the agent's utility function and its definition (one version of this problem is sometimes called ""motivated value selection""). This article also discusses how future AI will differ from current AI, the politics of AI, and the ultimate use of AI to help understand the nature of the universe and our place in it.",11,1.0,10.1287/lytx.2020.02.09,https://doi.org/10.1287/lytx.2020.02.09,0.5800
Tve20,Performance of Bounded-Rational Agents With the Ability to Self-Modify,"Jakub Tvetek, Marek Sklenka, and Tom'avs Gavenvciak",2020,2020-11-12,ArXiv,abs/2011.06275,,"Self-modification of agents embedded in complex environments is hard to avoid, whether it happens via direct means (e.g. own code modification) or indirectly (e.g. influencing the operator, exploiting bugs or the environment). While it has been argued that intelligent agents have an incentive to avoid modifying their utility function so that their future instances will work towards the same goals, it is not clear whether this also applies in non-dualistic scenarios, where the agent is embedded in the environment. The problem of self-modification safety is raised by Bostrom in Superintelligence (2014) in the context of safe AGI deployment. In contrast to Everitt et al. (2016), who formally show that providing an option to self-modify is harmless for perfectly rational agents, we show that for agents with bounded rationality, self-modification may cause exponential deterioration in performance and gradual misalignment of a previously aligned agent. We investigate how the size of this effect depends on the type and magnitude of imperfections in the agent's rationality (1-4 below). We also discuss model assumptions and the wider problem and framing space. Specifically, we introduce several types of a bounded-rational agent, which either (1) doesn't always choose the optimal action, (2) is not perfectly aligned with human values, (3) has an innacurate model of the environment, or (4) uses the wrong temporal discounting factor. We show that while in the cases (2)-(4) the misalignment caused by the agent's imperfection does not worsen over time, with (1) the misalignment may grow exponentially.",2,0.4,,https://www.semanticscholar.org/paper/0a0c13346cfb924416114064f4913a725e7e6f22,0.5700
Arm17c,Occam's razor is insufficient to infer the preferences of irrational agents,S. Armstrong and Sören Mindermann,2017,2017-12-15,Neural Information Processing Systems,,5603-5614,"Inverse reinforcement learning (IRL) attempts to infer human rewards or preferences from observed behavior. Since human planning systematically deviates from rationality, several approaches have been tried to account for specific human shortcomings. However, the general problem of inferring the reward function of an agent of unknown rationality has received little attention. Unlike the well-known ambiguity problems in IRL, this one is practically relevant but cannot be resolved by observing the agent's policy in enough environments. This paper shows (1) that a No Free Lunch result implies it is impossible to uniquely decompose a policy into a planning algorithm and reward function, and (2) that even with a reasonable simplicity prior/Occam's razor on the set of decompositions, we cannot distinguish between the true decomposition and others that lead to high regret. To address this, we need simple `normative' assumptions, which cannot be deduced exclusively from observations.",96,11,,https://www.semanticscholar.org/paper/cdabff298e9467de9babf0baad04c19789cde44b,0.5500
Fal15,Vingean Reflection : Reliable Reasoning for Self-Improving Agents,Benja Fallenstein and Nate Soares,2015,,,,,"Today, human-level machine intelligence is in the domain of futurism, but there is every reason to expect that it will be developed eventually. Once artificial agents become able to improve themselves further, they may far surpass human intelligence, making it vitally important to ensure that the result of an “intelligence explosion” is aligned with human interests. In this paper, we discuss one aspect of this challenge: ensuring that the initial agent’s reasoning about its future versions is reliable, even if these future versions are far more intelligent than the current reasoner. We refer to reasoning of this sort as Vingean reflection. A self-improving agent must reason about the behavior of its smarter successors in abstract terms, since if it could predict their actions in detail, it would already be as smart as them. This is called the Vingean principle, and we argue that theoretical work on Vingean reflection should focus on formal models that reflect this principle. However, the framework of expected utility maximization, commonly used to model rational agents, fails to do so. We review a body of work which instead investigates agents that use formal proofs to reason about their successors. While it is unlikely that real-world agents would base their behavior entirely on formal proofs, this appears to be the best currently available formal model of abstract reasoning, and work in this setting may lead to insights applicable to more realistic approaches to Vingean",16,1.4,,https://www.semanticscholar.org/paper/77c7bbe446564bd3253bf720e4729a113b01b798,0.5200
Her13b,"Tiling Agents for Self-Modifying AI , and the Löbian Obstacle *",Eliezer Herreshoff,2013,,,,,"We model self-modification in AI by introducing “tiling” agents whose decision systems will approve the construction of highly similar agents, creating a repeating pattern (including similarity of the offspring’s goals). Constructing a formalism in the most straightforward way produces a Gödelian difficulty, the “Löbian obstacle.” By technical methods we demonstrate the possibility of avoiding this obstacle, but the underlying puzzles of rational coherence are thus only partially addressed. We extend the formalism to partially unknown deterministic environments, and show a very crude extension to probabilistic environments and expected utility; but the problem of finding a fundamental decision criterion for self-modifying probabilistic agents remains open.",31,2.3,,https://www.semanticscholar.org/paper/d6d1e0441f20aee1a9e57e304b16705310abdaa6,0.4900
Maj19,Categorizing Wireheading in Partially Embedded Agents,"Arushi G. K. Majha, Sayan Sarkar, and Davide Zagami",2019,2019-06-21,ArXiv,abs/1906.09136,,"$\textit{Embedded agents}$ are not explicitly separated from their environment, lacking clear I/O channels. Such agents can reason about and modify their internal parts, which they are incentivized to shortcut or $\textit{wirehead}$ in order to achieve the maximal reward. In this paper, we provide a taxonomy of ways by which wireheading can occur, followed by a definition of wirehead-vulnerable agents. Starting from the fully dualistic universal agent AIXI, we introduce a spectrum of partially embedded agents and identify wireheading opportunities that such agents can exploit, experimentally demonstrating the results with the GRL simulation platform AIXIjs. We contextualize wireheading in the broader class of all misalignment problems - where the goals of the agent conflict with the goals of the human designer - and conjecture that the only other possible type of misalignment is specification gaming. Motivated by this taxonomy, we define wirehead-vulnerable agents as embedded agents that choose to behave differently from fully dualistic agents lacking access to their internal parts.",4,0.6,,https://www.semanticscholar.org/paper/ff4108a4621e8fa31d0096a27ee6924e44716007,0.4500
Sch03d,Goedel Machines: Self-Referential Universal Problem Solvers Making Provably Optimal Self-Improvements,J. Schmidhuber,2003,2003-09-25,ArXiv,cs.LO/0309048,,"We present the first class of mathematically rigorous, general, fully self-referential, self-improving, optimally efficient problem solvers. Inspired by Kurt Goedel's celebrated self-referential formulas (1931), such a problem solver rewrites any part of its own code as soon as it has found a proof that the rewrite is useful, where the problem-dependent utility function and the hardware and the entire initial code are described by axioms encoded in an initial proof searcher which is also part of the initial code. The searcher systematically and efficiently tests computable proof techniques (programs whose outputs are proofs) until it finds a provably useful, computable self-rewrite. We show that such a self-rewrite is globally optimal - no local maxima! - since the code first had to prove that it is not useful to continue the proof search for alternative self-rewrites. Unlike previous non-self-referential methods based on hardwired proof searchers, ours not only boasts an optimal order of complexity but can optimally reduce any slowdowns hidden by the O()-notation, provided the utility of such speed-ups is provable at all.",75,3.3,,https://www.semanticscholar.org/paper/2e45fd58329558b0c9e73cbc1fb9f4f60dbb5ca7,0.4400
Sch07c,Gödel Machines: Fully Self-referential Optimal Universal Self-improvers,J. Schmidhuber,2007,,Artificial General Intelligence,,199-226,,138,7.1,10.1007/978-3-540-68677-4_7,https://doi.org/10.1007/978-3-540-68677-4_7,0.4100
